ID,Treść,Autor,Data
1660006878242381824,"Byłam na koncercie Blanki #bejba 
@Ziutka62106402 https://t.co/5CrdFrEmNk",nieAnila,2023-05-20 19:37:35+00:00
1659892579800952832,"Dziś #Bejba na meczu #JAGCRA 😆🥰

Jak ta młoda Ultra dziś ryknie… 👍 @Jagiellonia1920 https://t.co/VCmvJR0v2A",RobertBonkowski,2023-05-20 12:03:24+00:00
1659854866502623233,"✨️w koncu jakieś przyzwoite✨️
#Eurovision #Liverpool #esc2033 #bejba #solo #polishboy
#gay #polishgay https://t.co/CWq3NueZyb",macialkee,2023-05-20 09:33:33+00:00
1659854676282470402,"🥹🥹
#Eurovision #Liverpool #esc2033 #bejba #solo #polishboy
#gay #polishgay https://t.co/poCJv1tKSp",macialkee,2023-05-20 09:32:48+00:00
1659854328373411841,"✨️Smyczek miliony ✨️
#Eurovision #Liverpool #esc2033 #bejba #solo #polishboy
#gay #polishgay https://t.co/qHAMIkcxmb",macialkee,2023-05-20 09:31:25+00:00
1659642088026173441,"to może być bardzo memiczne lato w polskich sklepach, polecamy uwadze #bejba #blanka #Eurovision https://t.co/GMgH2r5tlE",przasne,2023-05-19 19:28:03+00:00
1659627369504669696,"@ #Blanka Stajkow 🇵🇱 #Bejba #Solo

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/8uYvmaLyTE",KrystianLiikka,2023-05-19 18:29:33+00:00
1659619451019378692,"🚨 Blanka z utworem ""Solo"" zadebiutowała na #56 miejscu oficjalnej listy UK Singles Chart! 🇬🇧

🇵🇱 Jest to pierwszy raz, kiedy polski reprezentant na Eurowizji zadebiutował ze swoim singlem w oficjalnym notowaniu na Wyspach 👏🔝🔥🎶
#Eurovision #Eurowizja #eurowizja2023 #bejba https://t.co/VjRyYQvc7o",EnjoyTheMusic9,2023-05-19 17:58:06+00:00
1659574265186865153,"@PabloMoralesPL @teatr6pietro Dla #Tuska nawet spajacować się warto, #bejba 🫠",Pan_Don_Pedro,2023-05-19 14:58:32+00:00
1659570408188772352,"“#Solo” by #Blanka Stajkow 🇵🇱 #Bejba

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/kJbIzHbHKX",KrystianLiikka,2023-05-19 14:43:13+00:00
1659510559908175873,"@ #Blanka Stajkow 🇵🇱 #Bejba #Solo

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/VHK9DbUxRv",KrystianLiikka,2023-05-19 10:45:24+00:00
1659464364963819522,"1 million (1,000,000) streams for:
“#Solo” by #Blanka Stajkow 🇵🇱 #Bejba

@iTunes @Spotify @tiktok_us @YouTube

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/3BZXNkA8TE",KrystianLiikka,2023-05-19 07:41:50+00:00
1659323593820450816,"A wy jak tam? Odluchaliscie już SOLO wersja świąteczna?
#BEJBA https://t.co/NF4E0HAQQV",wqz0fz,2023-05-18 22:22:28+00:00
1659317796721901568,"Blanka miała w niedzielę zagrać koncert w Gorzowie. Pierwszy po jej występie w Eurowizji. Miała, bo nie zagra. Ostatecznie odmówiła organizatorom. #blanka #bejba #eurowizja",AlanRogalski,2023-05-18 21:59:26+00:00
1659257990426370061,"“#Solo” by #Blanka Stajkow 🇵🇱 #Bejba

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/rokcica6Yu",KrystianLiikka,2023-05-18 18:01:47+00:00
1659252035575742484,"“#Solo” by #Blanka Stajkow 🇵🇱 #Bejba

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/XZUtFtjrt7",KrystianLiikka,2023-05-18 17:38:07+00:00
1659214633402613760,"#Blanka Stajkow 🇵🇱 (“#Better”) #Bejba

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/MySJogyWz8",KrystianLiikka,2023-05-18 15:09:29+00:00
1659171168551567361,"Cześć, dziś kolejny ciekawy odcinek z serii #OrangeEkspert. Monika opowie i pokaże Tobie jak działa #Multinagrywarka 🤩 #OrangeTeam poleca odtwarzanie i nagrywanie – wiem, że to trochę szalone😁 #bejba  https://t.co/1XlwQ2ab8X",jola08010174,2023-05-18 12:16:47+00:00
1659138501395226624,"I can't... when you type ""bejba"" in the YT search bar the first thing that shows up isn't some Meme/crack video, it's Blanka's actual Eurovision performance of Solo💀 #bejba #Eurovision  #Eurovision2023  #esc https://t.co/G21lssBgy8",ShyTimekeeper,2023-05-18 10:06:58+00:00
1659123234594340865,Я сейчас умру! #Eurovision #Eurovision2023 #bejba https://t.co/Vphc156xm5,feo092,2023-05-18 09:06:18+00:00
1658953160323481600,"gdyby klub mógłby być artysta to City byłby dziś Blanka 
#ManCityRealMadrid #BEJBA",EBonsko,2023-05-17 21:50:29+00:00
1658939298958262273,#RealMadrid it is real #byebye #bejba #tvpsport #ChampionsLeague https://t.co/yvSRNMJlrQ,MarcinTytko,2023-05-17 20:55:25+00:00
1658931561994100738,#Poland #EUROVISION2023 #bejba #Blanka #cover #Польща #Євробачення2023 #кавер #Polska #eurowizja2023 💙💛🤍❤,LLiuzniak,2023-05-17 20:24:40+00:00
1658919940890427398,"@aga_ever Malowanie terakoty na podłodze to coś jak #Bejba na Eurowizji......
Chu......o ale stabilnie
Ps. Zerwij wyrzuć połóż nowe",tasman_43,2023-05-17 19:38:29+00:00
1658898391772930062,"“#Solo” by #Blanka Stajkow 🇵🇱 #Bejba

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/JhcIeTTVRt",KrystianLiikka,2023-05-17 18:12:52+00:00
1658884627316998176,"#Blanka Stajkow 🇵🇱 #Bejba #Solo

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/ylE8YgNFVY",KrystianLiikka,2023-05-17 17:18:10+00:00
1658883598471004183,"#Blanka Stajkow 🇵🇱 #Bejba #Solo

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/QBMKQl9QjS",KrystianLiikka,2023-05-17 17:14:05+00:00
1658863948626800640,"JANN na Eurowizję z OPERY 
#shorts #jann #eurowizja #eurowizja2023 #eurovision #eurovision2023 #blanka #bejba #gladiator https://t.co/7kbpw9E27R",marcin_skruch,2023-05-17 15:56:00+00:00
1658862344099733504,"Streams. @Spotify @tiktok_us @YouTube

“#Solo” by #Blanka Stajkow 🇵🇱 #Bejba

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/QKjgceu3Yq",KrystianLiikka,2023-05-17 15:49:37+00:00
1658840034001207296,"Blanka i jej eurowizyjny przebój ""Solo"" mają coraz większe szanse na to, aby stać się międzynarodowym hitem lata. Piosenka stała się viralem i #Bejba rozbrzmiewa już na wszystkich kontynentach. A internauci zaskakują kolejnymi przeróbkami utworu… https://t.co/76TM1OXR8M",wpolskimmiescie,2023-05-17 14:20:58+00:00
1658830903982931969,"Watch my new krejsa video of eurovision 2023 https://t.co/6EtgpbItiR 

#Eurovison2023 #bejba",RolandTeremi,2023-05-17 13:44:41+00:00
1658817531111526400,"“#Solo” by #Blanka Stajkow 🇵🇱 #Bejba

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/LO5UAzcjuH",KrystianLiikka,2023-05-17 12:51:33+00:00
1658789978934071296,Zdałam teorie na prawko! #bejba,wrzesniowiec,2023-05-17 11:02:04+00:00
1658784538812719104,"Thank you #Blanka Stajkow 🇵🇱 #Bejba #Solo

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/DNsueMy4Uy",KrystianLiikka,2023-05-17 10:40:27+00:00
1658738458096025600,"“#Solo” by #Blanka Stajkow 🇵🇱 #Bejba

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/TPRawV6HCA",KrystianLiikka,2023-05-17 07:37:20+00:00
1658725811082391553,"“#Solo” by #Blanka Stajkow 🇵🇱 #Bejba

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/YMKAU4Z0tD",KrystianLiikka,2023-05-17 06:47:05+00:00
1658592065138065414,"@SlizPawel @donaldtusk Może pan przewodniczący śpiewa ""solo, solo""?

#Bejba",mar_walas,2023-05-16 21:55:38+00:00
1658582586128494595,Teorie spiskowe lvl duży #Jann #bejba #Eurovision #Eurovision2023 #ilunatici https://t.co/o2piDfGyve,Kitti57867025,2023-05-16 21:17:58+00:00
1658577242979434497,mamy wygraną #bejba #blanka #Eurovision2023 #eurowizja2023 https://t.co/Do7OZAX5Hn,dzagax,2023-05-16 20:56:44+00:00
1658566723321188363,Czemu ja wcześniej tego nie widziałam XDDDD #bejba #bejbe https://t.co/ocvKBEv5Sw,ExQyz_z,2023-05-16 20:14:56+00:00
1658519926318022656,"Czy tylko mnie nie interesowała tegoroczna Eurowizja?

#Eurovision2023 #bejba",kenerkam,2023-05-16 17:08:58+00:00
1658519339429920773,"Behold,
Blanka. The original one.

#bejba #Eurovision2023 #EUROVISION https://t.co/X9phyAUVsF",Leichenmeister,2023-05-16 17:06:38+00:00
1658495603163234306,"Cześć, dziś kolejny ciekawy odcinek z serii #OrangeEkspert. Monika opowie i pokaże Tobie jak działa #Multinagrywarka 🤩 #OrangeTeam poleca odtwarzanie i nagrywanie – wiem, że to trochę szalone😁 #bejba  https://t.co/7Oo0unTCde",MateuszFara,2023-05-16 15:32:19+00:00
1658461483401871361,"O czym aktualnie marzysz?
#bejba",Carla41525034,2023-05-16 13:16:45+00:00
1658457753759653893,"Cześć, dziś kolejny ciekawy odcinek z serii #OrangeEkspert. Monika opowie i pokaże Tobie jak działa #Multinagrywarka 🤩 #OrangeTeam poleca odtwarzanie i nagrywanie – wiem, że to trochę szalone😁 #bejba  https://t.co/eIHiPxGS6d",ANNA92622116,2023-05-16 13:01:55+00:00
1658400106754736128,#Eurovision #bejba https://t.co/SJZE27us8K,comabyc,2023-05-16 09:12:51+00:00
1658385221312471041,"@ #Blanka Stajkow 🇵🇱 #Bejba #Solo

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/qKiC58LWiA",KrystianLiikka,2023-05-16 08:13:42+00:00
1658382212251656194,"“#Solo” by #Blanka Stajkow 🇵🇱 #Bejba

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/N9cMYhTwSR",KrystianLiikka,2023-05-16 08:01:45+00:00
1658366355962310656,Frankie says #bejba! https://t.co/kbMcTnouvD,mufty_h,2023-05-16 06:58:44+00:00
1658332667148992512,"#Blanka Stajkow 🇵🇱 #Bejba #Solo

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/CI5jIL09pP",KrystianLiikka,2023-05-16 04:44:52+00:00
1658325792831553536,"“#Solo” by #Blanka Stajkow 🇵🇱 #Bejba

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/5bni8K2txd",KrystianLiikka,2023-05-16 04:17:33+00:00
1658237266345508864,@Feruniaa Jak już masz #bejba to ustawka z preselekcji,lekkozalamana,2023-05-15 22:25:47+00:00
1658222211679887364,Doesn't look familiar?  I have flashbacks from Polish pre-selections... #Eurovision #Eurovision2023 #kaarija #Loreen #jann #janniarycontent #blanka #bejba #eurowizja2023 #juryvision #SCAM #justiceforjann #stopcorruption https://t.co/N7rj9dPwmd,_oliwqa__,2023-05-15 21:25:58+00:00
1658212693621219358,This was The biggest Eurovision serve #bejba #Eurovision2023 https://t.co/4y2D3BBhue,QUEENOFPOL4ND,2023-05-15 20:48:08+00:00
1658210183619682340,to wcale nie ja mialam problem do blanki i jej puosenki a teraz bujam sie do Solo #solo #bejba #eurovision,Emurexxq,2023-05-15 20:38:10+00:00
1658197062167535618,"Cześć, dziś kolejny ciekawy odcinek z serii #OrangeEkspert. Monika opowie i pokaże Tobie jak działa #Multinagrywarka 🤩 #OrangeTeam poleca odtwarzanie i nagrywanie – wiem, że to trochę szalone😁 #bejba  https://t.co/UMz0FAGw5i",Jakub45735417,2023-05-15 19:46:02+00:00
1658190417353924609,#bejba https://t.co/OVGhQyLIqR,GrzWu,2023-05-15 19:19:37+00:00
1658189462558367847,"Cześć, dziś kolejny ciekawy odcinek z serii #OrangeEkspert. Monika opowie i pokaże Tobie jak działa #Multinagrywarka 🤩 #OrangeTeam poleca odtwarzanie i nagrywanie – wiem, że to trochę szalone😁 #bejba  https://t.co/mAQjPO4pYL",Mirek_1978,2023-05-15 19:15:50+00:00
1658181873896415236,#bejba i inne #hit-y z #Eurowizja VS #Polska scena POLITYCZNA 🇵🇱 https://t.co/G9n05QNgGx,Prawicowa_Wiesc,2023-05-15 18:45:40+00:00
1658181459834818563,"“What the fuck?” is the answer.
#Blanka Stajkow 🇵🇱 delivered,gave a show to remember forever against all odds.
A REAL Queen was born! ❤️ #Bejba #Solo

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/io9723RKYb",KrystianLiikka,2023-05-15 18:44:02+00:00
1658168691190538240,"solo solo
#bejba https://t.co/VkNGaP9d3V",1sequ_,2023-05-15 17:53:17+00:00
1658160736810545159,"Ale jak tu się uczyć gdy w głowie mam tylko #Chachacha i #bejba a nasza Blanka przeszła ogromną metamorfozę 
#Eurovision2023 #Eurowizja #studemt #poniedziałek https://t.co/S0soGRR10x",6Osobowosci,2023-05-15 17:21:41+00:00
1658159495623716901,"🚨 Blanka na #66 miejscu w UK Official Singles Chart Update! 
Już w piątek przed 19 dowiemy się czy uda jej się zadebiutować w ścisłym Top 100, jeśli tak, będzie prawdopodobnie pierwszą Polką, która tego dokona 
#EUROVISION #Eurovision2023 #Eurowizja #eurowizja2023 #Poland #bejba https://t.co/LZBV4jqFUb",EnjoyTheMusic9,2023-05-15 17:16:45+00:00
1658152815670308885,"#Blanka Stajkow 🇵🇱 #Bejba #Solo

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/b7YFzAw2Jk",KrystianLiikka,2023-05-15 16:50:12+00:00
1658125817996537858,"Cześć, dziś kolejny ciekawy odcinek z serii #OrangeEkspert. Monika opowie i pokaże Tobie jak działa #Multinagrywarka 🤩 #OrangeTeam poleca odtwarzanie i nagrywanie – wiem, że to trochę szalone😁 #bejba  https://t.co/m7oWVUwNIv",Katarzy12044440,2023-05-15 15:02:56+00:00
1658120563385040900,"#Blanka Stajkow 🇵🇱 #Bejba #Solo

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/Xst1cnXlgE",KrystianLiikka,2023-05-15 14:42:03+00:00
1658110938896007168,"Eurowizja 2023. Niesamowita Loreen ze Szwecji. Kaarija z Cha Cha Cha podbija Internet. 10 ostatnich zwycięzców
#Eurowizja #eurowizja2023 #Liverpool #Eurovision📷 #Loreen #tattoo #UnitedByMusic #ESC2023 #bejba #ESC #ESC23 #Sweden #Finland #Kaarija
https://t.co/Y53qMa7KGM",Kronika24pl,2023-05-15 14:03:48+00:00
1658110052409004038,"🇵🇱 ""Solo"" Blanki zadebiutowało na #43 miejscu Spotify Top 200 w UK, z liczbą ponad 107 tysięcy streamów!
To ósma najwyżej notowana tegoroczna eurowizyjna piosenka w Wielkiej Brytanii 🇬🇧
#Eurovision #Eurovision2023 #Eurowizja #eurowizja2023 #Poland #Polska #bejba #Blanka https://t.co/J7N7s0Q4SE",EnjoyTheMusic9,2023-05-15 14:00:17+00:00
1658108833779134465,"Ranking wyświetleń video z występami wszystkich 26 państw z finału Eurovision Song Contest po pierwszych 24 godzinach od publikacji
🇵🇱 Blanka z ""Solo"" na miejscu 4, ponad 1.3 miliona odsłon 💃🔥
#Eurovision #Eurovision2023 #Eurowizja #eurowizja2023 #Poland #Polska #bejba #Blanka https://t.co/MbryHCWWm2",EnjoyTheMusic9,2023-05-15 13:55:26+00:00
1658104702343475200,"Cześć, dziś kolejny ciekawy odcinek z serii #OrangeEkspert. Monika opowie i pokaże Tobie jak działa #Multinagrywarka 🤩 #OrangeTeam poleca odtwarzanie i nagrywanie – wiem, że to trochę szalone😁 #bejba  https://t.co/xkTJ5RsOLy",Paciu10,2023-05-15 13:39:01+00:00
1658104688359645191,"Cześć, dziś kolejny ciekawy odcinek z serii #OrangeEkspert. Monika opowie i pokaże Tobie jak działa #Multinagrywarka 🤩 #OrangeTeam poleca odtwarzanie i nagrywanie – wiem, że to trochę szalone😁 #bejba  https://t.co/Lc3M10yswW",mateusz880,2023-05-15 13:38:58+00:00
1658103891462946816,"Cześć, dziś kolejny ciekawy odcinek z serii #OrangeEkspert. Monika opowie i pokaże Tobie jak działa #Multinagrywarka 🤩 #OrangeTeam poleca odtwarzanie i nagrywanie – wiem, że to trochę szalone😁 #bejba  https://t.co/uN24zDpzBI",paweldrozdz74,2023-05-15 13:35:48+00:00
1658103782549356545,"“#Solo” by #Blanka Stajkow 🇵🇱 #Bejba

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/TG2JSbVrU6",KrystianLiikka,2023-05-15 13:35:22+00:00
1658083387457032200,"#BLANKA is one of the best artist on #Eurovision 

☀️🔥🥰😎✨

#Poland #Solo #Bejba https://t.co/IceyP15qbM",_SIMONBOM_,2023-05-15 12:14:19+00:00
1658081444554473475,"To jest w ogóle ciekawe, że Blanka w wersji polskiej powiedziała o ""najlepszym wyniku w historii Polski"", jeśli chodzi o półfinał, a po angielsku już się pochwalić nie chciała.

Poza tym #Bejba, czemu dziękujesz za głosy Polakom, skoro nie mogli na ciebie głosować? XD #Eurovision https://t.co/mzK9ryaZ46",m_dobrzanski,2023-05-15 12:06:36+00:00
1658067221963321344,"@MichalSzczesiak jak coś, to Blanka w niedzielę będzie w Gorzowie! ;) #Blanka #Bejba #Eurowizja #Eurowizja2023",AlanRogalski,2023-05-15 11:10:05+00:00
1658053392697098241,"#Bejba już w Polsce #Blanka
https://t.co/MvQ0dIsDV8",Pomponik_pl,2023-05-15 10:15:08+00:00
1658049416090009600,"#Blanka Stajkow 🇵🇱 #Bejba #Solo

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/Rr0obbYcl4",KrystianLiikka,2023-05-15 09:59:20+00:00
1658043804526473218,"“Who is #Blanka Stajkow 🇵🇱?” #Bejba

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023

#ThankYouBlanka #ThankYouPoland ❤️🤍 https://t.co/hutdAvZMyl",KrystianLiikka,2023-05-15 09:37:02+00:00
1658025894206754816,#bejba #Eurovision #eurowizja2023 #blanka https://t.co/S9OrWRifAe,SucharCodzienny,2023-05-15 08:25:52+00:00
1658025505881202689,"So Low So Low 🙅‍♂️
#eurowizja2023  #Eurowizja2023 #Eurovision📷 #Eurovision2023 #bejba",Alexiolo89,2023-05-15 08:24:19+00:00
1658014647360925696,"#Blanka ogłasza wielki sukces #Bejba
#Eurovision2023 #eurowizja2023 #Eurovision 
https://t.co/rVAxH4lue4",Pomponik_pl,2023-05-15 07:41:11+00:00
1658005673819488261,"Zabrakło nam tej wstawki w sobotę, więc sobie ją napisaliśmy. 😎

#Bejba, nie bądź dziś solo,
chwyć za smarfonolo, 📱
wykonaj telelofonolo
i pogadaj ze swoim kolo, 💬
#BezLimitu jak sopockie molo! 👊

Przy okazji - gratulacje dla wszystkich uczestników #Eurowizja2023! 🙌 https://t.co/szwAs1xvds",MobileVikingsPL,2023-05-15 07:05:31+00:00
1657992969834622978,"#Bejba już w Polsce. #Blanka udzieliła nam wywiadu i opowiedziała o swoich odczuciach po finale  #Eurowizja #Eurovision2023 
https://t.co/qcv6jYfevG",Pomponik_pl,2023-05-15 06:15:02+00:00
1657982342080724992,"“She doesn't want to say anything, but when Bejba was shouting Cha Cha Cha, it means something” #Fact ❤️

#Bejba #Blanka #Poland #Solo #Stajkow

#TeamBlankaStajkow

#ESC #ESC2023 #Eurovision #Eurovision2023 #EurovisionSongContest #EurovisionSongContest2023",KrystianLiikka,2023-05-15 05:32:48+00:00
1657879725447028737,"Nie macie pomysłu jak wylansować swój hit? Uczcie się od Blanki 😁😎
Oto jak utwór ""Solo"" radzi sobie na świecie 🙌🔥💥
#Eurovision #EUROVISION2023 #Eurowizja #eurowizja2023 #Poland #Polska #bejba #Blanka https://t.co/C6m7OuxCfy",EnjoyTheMusic9,2023-05-14 22:45:03+00:00
1657873257234677765,"Balladyna kiedy Alina zebrała wszystkie maliny:
#Eurovision2023 #eurowizja2023 #bejba #Eurovision https://t.co/q8bbQqQjcO",yoloxoxoxdd,2023-05-14 22:19:20+00:00
1657871311245393927,Balladyna kiedy Alina zebrała wszystkie maliny #bejba #Eurovision https://t.co/UeXiG6iRk4,xxxxliennexxxx,2023-05-14 22:11:37+00:00
1657868906457886720,"skurwysyn poniedziałek.
#poniedziałek #LaZabawa #Bąber #Bejba #szkoła",Tymon____,2023-05-14 22:02:03+00:00
1657867740298788864,wyobraźcie sobie harrego który śpiewa szolo solo #bejba #harrystyles https://t.co/ZYfkelhPT4,tusiaaxddd,2023-05-14 21:57:25+00:00
1657847212687097860,jeszcze raz uslysze albo zobacze slowo #bejba to zajebie baranka w sciane i wyjebie telefon przez okno,mayaxiem,2023-05-14 20:35:51+00:00
1657832957703335941,IKONETINA #Bejba https://t.co/E2PcyrcFcA,intrigantan,2023-05-14 19:39:12+00:00
1657828304831774720,"#bejba its kajna krejsaaa 
bo właśnie wyświetlił ci się mój wiersz z tomiku, który możesz kupić u mnie w wiadomości #poezja #wiersz https://t.co/DsjTrqoRpo",zanetarakowska,2023-05-14 19:20:43+00:00
1657822919509041152,Na konwencji #PiS brakowało tylko #bejba #800plus Krejza,LgmEcik,2023-05-14 18:59:19+00:00
1657812729455943680,"MOJE NOWE OSIĄGNIĘCIE XJSJSHSHSAB
z jednej strony super, ale jednaaak placze ze nie bede widziec tych glupot co ta baba pisze😭😭😭

#redpill #Bejba https://t.co/1vzoFY2Nls",zurawwwisle,2023-05-14 18:18:50+00:00
1657807067279704064,Występ Blanki z wczorajszego finału Eurowizji przekroczył już milion wyświetleń i na chwilę obecną jest 4 najczęściej oglądanym ze wszystkich 26 państw 💃💥#Eurovision #Eurovision2023 #Eurowizja #eurowizja2023 #Poland #Polska #Bejba https://t.co/dXPaVHcYIo,EnjoyTheMusic9,2023-05-14 17:56:20+00:00
1657795557581107203,Pov: słyszysz BEJBA po raz dziesiąty w radiu w ciągu godziny… #bejba #Eurovision #Eurovision2023  #Poland #BigStage2023 https://t.co/pImyRKvZZM,alicja_natalia_,2023-05-14 17:10:35+00:00
1657793104777191428,"🆕Wiem, że bardzo lubicie te lody, a jako, że jest kilka nowości w ben&amp;jerry to wpada aktualizacja grafiki
🤔 Daj znać w komentarzu, który jest Twoim ulubionym 👍
📝Kalorie w lodach Ben&amp;Jerry’s podane na 100g produktu ( oprócz na patyku )
✅ - wegańskie
#lody #fitslodycze #bejba https://t.co/12pUH9pv00",fit_ojciec,2023-05-14 17:00:51+00:00
1657784623429046273,"Czy teraz Polska będzie jechać na wynikach z televotingu? 

#Blanka była 19! Ani nie 3 ani nie 8 - DZIEWIĘTNASTA 

#Eurovision2023 #eurovision #bejba",Woroyski,2023-05-14 16:27:09+00:00
1657781444612071425,#bejba dała rade💪🏼,mendmeonly,2023-05-14 16:14:31+00:00
1657781130001612800,"Co ten Kaufland. 🤭😅 

#Bejba #Eurovision #Poland https://t.co/ZOfSQCR9si",DagmaraPakulska,2023-05-14 16:13:16+00:00
1657771578241810436,Ja kiedy #bejba #Eurovision2023 #Eurovision https://t.co/sRuFUjpJn6,slayalldaypt4,2023-05-14 15:35:18+00:00
1657764315368177671,Istg i thought i will die (cha cha cha forever 💚) #Eurovision2023 #Eurovision #bejba #Chachacha https://t.co/W4SpszGzfN,DearMichellee,2023-05-14 15:06:27+00:00
1657747899747295232,"Niemcy otrzymali tak mało punktów na Eurowizji, bo Tuskowi się skończyły się karty sim #eurowizja2023 #Tusk #bejba",Antek2977,2023-05-14 14:01:13+00:00
1657747291791392768,"Czekam na moment w którym TVP zrozumie że ich wybory kompletnie się nie opłacają, tyle ustawek, krętactwa, potem milczenia tylko po to żeby ostatecznie zająć 19 miejsce. ŻENADA #Eurovision2023 #Eurovision #eurowizja2023 #bejba #Eurowizja",alloradivertite,2023-05-14 13:58:48+00:00
1657746649626673152,Icon #bejba #Eurovision2023 #Eurovision #ESC2023 #Chachacha  BEJBA https://t.co/6Sn4cgvaNB,tereska_slay,2023-05-14 13:56:15+00:00
1657746217227501568,"Swieta Trojca ❤❤ #Eurovision2023 co sądzicie na temat #bffpower teresk, mysle ze sie spisala #ESC2023 #Poland #bejba #bejbe https://t.co/QuiUSOyg2r",SisterEmulsja,2023-05-14 13:54:32+00:00
1657741332553629699,"Co sądzicie o blance? #bejba ja sądzę że pięknie zaśpiewała i zasługuje na WYGRANĄ, ale oczywiście Eurowizja musi być oszukana 🤬 i wygrał szczur (loren) masakra.. #Eurovision2023 #Eurovision #Chachacha #Loreen #Eurovision2023 #Eurowizja #Blanka bejba!! https://t.co/vat9f08u3T",tereska_slay,2023-05-14 13:35:07+00:00
