ID,Content,User,Date,Lang,Place,Hashtags
1311010517595586561,@shinobi602 Cyberpunk 2077,deadbeat_catdad,2020-09-29 18:30:39+00:00,in,,
1311010420866592768,@shinobi602 CyberPunk 2077,IamDatDudeDavo,2020-09-29 18:30:16+00:00,in,,
1311010385814724608,11/19発売❗️予約中❗️超豪華✨サイバーパンク2077 コレクターズエディション【Amazon限定】SAMURAIステッカー（付）＆ナイトシティPC・スマホ壁紙（配信）#PS4 #サイバーパンク2077  #Cyberpunk2077 https://t.co/bYF2VnsMi8,hiepitaharunda,2020-09-29 18:30:08+00:00,ja,,"['PS4', 'サイバーパンク2077', 'Cyberpunk2077']"
1311009889855123457,"@ShatiPaul Cyberpunk 2077. No doubt. Surely you can go to the coast some other time, no?",NKondjashili,2020-09-29 18:28:09+00:00,en,,
1311009567090913281,Pre order FIFA 21 and Cyberpunk 2077 or the coast https://t.co/1dWH988dmm,ShatiPaul,2020-09-29 18:26:52+00:00,en,,
1311009405232730120,@PlayzSharx Acá un soldado caído 😔 voy a comprar la play después del 19 noviembre mejor ya me cansé del F5 jajaja. Por cierto juegazo lo espero con ansias junto con Cyberpunk 2077,DaviciosoCTM,2020-09-29 18:26:14+00:00,es,,
1311008758424838149,@shinobi602 Cyberpunk 2077,Kaede393,2020-09-29 18:23:40+00:00,in,,
1311008503490916355,"Bf preordered me cyberpunk 2077 and honestly I'm so jazzed, I'm not sure how im gonna make it the like 6 weeks until it comes out",nuka_cat,2020-09-29 18:22:39+00:00,en,,
1311007328305647617,#VIDEOJUEGOS #MERCH#Cyberpunk2077: conocé las figuras de acción inspiradas en el videojuego--¡Miralas a continuación! @CDPROJEKTRED https://t.co/5ipHpqvwyy,culturageek,2020-09-29 18:17:59+00:00,es,,"['VIDEOJUEGOS', 'MERCH', 'Cyberpunk2077']"
1311007323968733184,#VIDEOJUEGOS #MERCH#Cyberpunk2077: conocé las figuras de acción inspiradas en el videojuego--¡Miralas a continuación! @CDPROJEKTRED https://t.co/Ycjp2Jj1jF,t23augusto,2020-09-29 18:17:58+00:00,es,,"['VIDEOJUEGOS', 'MERCH', 'Cyberpunk2077']"
1311006416413523968,e se eu streamasse o jogo Cyberpunk 2077 logo quando ele sair ? ....,jaulopunior,2020-09-29 18:14:21+00:00,pt,,
1311005920823046144,PS1: Final Fantasy IXPS2: Kingdom Hearts 2PS3: Fallout: New VegasPS4: Infamous: Second Son (might switch to Cyberpunk 2077 when it drops and blows my mind tho 👀),R3ZZY_EXE,2020-09-29 18:12:23+00:00,en,,
1311005538558173185,💥💥 Cyberpunk 2077 Jonny Silverhand (Keanu Reeves) e V - McFarlane Toys. Figuras de 17 polegadas com 22 pontos de articulação.Pague em até 6X sem juros.👉https://t.co/etY0yOkfQT#cyberpunk2077 #keanureeves https://t.co/cDtS0R1bAJ,Diversaostore,2020-09-29 18:10:52+00:00,pt,,"['cyberpunk2077', 'keanureeves']"
1311005466756091906,@shinobi602 It's still Cyberpunk 2077,nonneuman,2020-09-29 18:10:35+00:00,en,,
1311005378004615168,"Eu sou meio ""do contra"" com umas paradas, tipo, tô vendo que todo mundo vai pegar ""Street Kid"" como passado no Cyberpunk 2077. Tô bem tentado à pegar ""Corpo"" e ser um corporativista safado só tentar seguis outros caminhos das lives que eu vou acompanhar tbm",kilianolopes,2020-09-29 18:10:14+00:00,pt,,
1311005158130810881,@LogitechGFrance Un casque G733 avec cyberpunk 2077 avoir l impression d être un rigger,Oomaviking,2020-09-29 18:09:21+00:00,fr,,
1311005104498245637,"Reseña de The World of Cyberpunk 2077, una formidable guía turística para envolvernos en la atmósfera de Night City   https://t.co/plTysWOPTW https://t.co/raanshGp1G",komikiando,2020-09-29 18:09:08+00:00,es,,
1311005069316362240,Ein Video stellt Szenen aus der aktuellen Version des Action-Rollenspiels Cyberpunk 2077 mit einer Version aus dem Jahr 2018 gegenüber. #PCG #GamingNews https://t.co/AQkYN3bLQe https://t.co/UmCLfIXE3H,pcg_de,2020-09-29 18:09:00+00:00,de,,"['PCG', 'GamingNews']"
1311004838579249152,Don't be afraid to show your passionglad I finally took my own advice and embraced itMaking video content and covering Cyberpunk 2077 were two things I wanted to do so I did and it's starting to pay off ♥️ https://t.co/O2Iq0Tbjdl,vicious696,2020-09-29 18:08:05+00:00,en,,
1311004783449452544,@RedSqrlNuts @TheQuartering Im telling this the best gun in cyberpunk 2077,OmegakingAtNC,2020-09-29 18:07:52+00:00,en,,
1311004646698348546,"@MicaliBruno @silva_ruancarlo caso compre o Cyberpunk 2077 pra Xbox One (mídia física), vou ter direito às melhorias gráfica e de desempenho no Xbox Series X, gratuitamente? Garantido? Quero comprar PARA JOGAR no Series X. Estou sem console.",MIPoneS1,2020-09-29 18:07:19+00:00,pt,,
1311004279293882368,Just saw this on Amazon: Cyberpunk 2077 - PlayStation 4 by Whv Games https://t.co/btgStDFyKZ via @amazon #PredatorHuntingGroundsTAEHYUN #MillionLoveForENHYPEN #4YearsOfThisTown chan #LatinGRAMMYMeltan #Postseason Ravens Mahomes Cowboys #DebateTuesday Ann Coulter Rudy,Tasmia22226720,2020-09-29 18:05:52+00:00,en,,"['PredatorHuntingGrounds', 'MillionLoveForENHYPEN', '4YearsOfThisTown', 'LatinGRAMMY', 'Postseason', 'DebateTuesday']"
1311004211149070337,All within 10 days. 🙂PS5 console.- Spider-Man Miles Morales- Demon's Souls.- Sackboy A Big Adventure (siblings would love it).-  Extra Dualsense controller.- Kingdom Hearts Melody of Memory (x2).- Yakuza Like A Dragon- Cyberpunk 2077,TropicalMaku,2020-09-29 18:05:35+00:00,en,,
1311003851726651397,@CyberpunkGame It would be cool if #cyberpunk2077 could implement a Shield arm into the game.Is that something that can we can expect in the game or they could add it later?,Dudas_24,2020-09-29 18:04:10+00:00,en,,['cyberpunk2077']
1311003726631645186,@krakalt when CyberPunk 2077 comes out u should make a vid for it its gonna be fire,1QAMl,2020-09-29 18:03:40+00:00,en,,
1311003480899727360,"@Ollie7541 @Tidux If COD can do it, I expect any other game studios able to do so. Especially Cyberpunk 2077 (CDPR). Do you knoe xsx able o play rdr2 in 4k60fps? Ive been dying to play that game.",Mkrz29,2020-09-29 18:02:41+00:00,en,,
1311002887833620480,"@MooretaPodcast Good to be an opinion on it. One of my managers plays it and enjoyed it. Sadly, I get most of my ""what to play next"" from my 14-year old son, when he finds something that looks good. The other game I've looked at was Cyberpunk 2077",6thGoal,2020-09-29 18:00:20+00:00,en,,
1311002865318723590,"Go behind the scenes of one of the most anticipated video game releases of the year: get an inside look at ""Cyberpunk 2077."" Read the SIGGRAPH blog: https://t.co/CIys0yV9ke #SIGGRAPH2021",siggraph,2020-09-29 18:00:15+00:00,en,,['SIGGRAPH2021']
1311002583595704327,@LucasTrapstar @VideoEditBot tc=Cyberpunk 2077,refut_mamaco,2020-09-29 17:59:07+00:00,da,,
1311002531099807746,Just got my @darkhorsedirect @cyberpunkgame Trauma Team #1 Variant and Lithograph. It's beautiful! @DarkHorseComics @CDPROJEKTRED #cyberpunk #cyberpunk2077 #darkhorse https://t.co/3LcXWmDba6,dundyshibby,2020-09-29 17:58:55+00:00,en,,"['cyberpunk', 'cyberpunk2077', 'darkhorse']"
1311002314002567168,"An inheritance from a long-lost relative demands you live surrounded by Nier: Automata or Cyberpunk 2077 statues, so which is it going to be? - https://t.co/dw2GzKNQjz https://t.co/IFDCAbQ6oE",rockpapershot,2020-09-29 17:58:03+00:00,en,,
1311001803719356422,"@Xbox Quick question, I know you can play game pass games via xcloud and remote play if you subscribed to. Ultimate. Will I be able play other 3rd party games remotely if I own them for xbox via xcloud or remote play? For eg Cyberpunk 2077, Assassins Creed Valhalla and fifa 21.",v1va_la_v1da,2020-09-29 17:56:01+00:00,en,,
1311001769774854151,"Where's Johnny? You'll see soon enough! I managed to finish the arm, and I've already taken care of the first fitting of it. Now to sew some pants and I'm ready for a photoshoot! #cyberpunk2077 @CyberpunkGame @PaweSasko https://t.co/WHoY7HUzfn",Rav_Props,2020-09-29 17:55:53+00:00,en,,['cyberpunk2077']
1311001038728630274,"Pickup Cyberpunk 2077 on PC, Xbox, Playstation for only $49.94!!https://t.co/jUVAqnCsRr*not charged until it ships* https://t.co/raT935yHeS",FatKidDeals,2020-09-29 17:52:59+00:00,en,,
1311000728132104192,Me waiting for Cyberpunk 2077 to finally release https://t.co/O6nuaRCLRI,abigailsahirsch,2020-09-29 17:51:45+00:00,en,,
1311000569969078273,I cant believe how close we are to #cyberpunk2077.Just over a month... like holy shit. https://t.co/4nflkWftDq,Rory_Luukas,2020-09-29 17:51:07+00:00,en,,['cyberpunk2077']
1311000552982155266,WE LIVE! HELP ME GET AFFILIATE TO GIVEAWAY TWO COPIES OF CYBERPUNK 2077 https://t.co/VU6GOAxo7n,erin_silverio,2020-09-29 17:51:03+00:00,en,,
1311000477384011778,@LogitechGFrance Bah si vous demandez !  Je dirai pas non à un petit Logitech G Pro X pour profiter au maximum de Cyberpunk 2077,Black_Lums,2020-09-29 17:50:45+00:00,fr,,
1310999068336889862,Cyberpunk 2077 is getting closer and closer. Hoping for no further delays.,razumasu,2020-09-29 17:45:09+00:00,en,,
1310998868457291778,"Reseña de The World of Cyberpunk 2077, una formidable guía turística para envolvernos en la atmósfera de Night City https://t.co/ZO1rc3Z2sb https://t.co/tfMSIH5moS",vidaextra,2020-09-29 17:44:22+00:00,es,,
1310998373718282240,"@El_Thrash @Meztliza_LuNa Red Dead Redemption 2, Shadow of the Tomb Raider, Sekiro, AC:Odyssey y próximamente Cyberpunk 2077 ... que no sean exclusivos no significa prohibidos para jugar en One X y tener la mejor calidad (encima de PS4Pro); dónde jugarlos es cuestión personal pero los juegos existen",WilhelmGDL,2020-09-29 17:42:24+00:00,es,,
1310998363769393153,@vicious696 @LastKnownMeal Can I wish into existence a cross-over between you two?  Sharing #Cyberpunk2077 stories after the game comes out. 🙏🙏🙏 https://t.co/1Fjh2K7BHH,ArcticM77,2020-09-29 17:42:21+00:00,en,,['Cyberpunk2077']
1310998329367683077,51 days#Cyberpunk2077 https://t.co/zxVRDUdjko,photomodeaddict,2020-09-29 17:42:13+00:00,en,,['Cyberpunk2077']
1310997858892550145,SMMMUESackboyBlack Ops Cold WarCyberpunk 2077That's my launch lineup.All day one for #PS5,JTrnvp,2020-09-29 17:40:21+00:00,en,,['PS5']
1310997855172255748,@technaceltic Live action cyberpunk 2077 looks amazing!,SDolomar,2020-09-29 17:40:20+00:00,en,,
1310997632664383490,@LogitechGFrance Le casque sans fil pro x et cyberpunk 2077 😍,XxWhiteGostxX,2020-09-29 17:39:27+00:00,fr,,
1310997596211642368,SEAGATE Cyberpunk 2077 - XBOX 5TB HDD | Detaylı İnceleme https://t.co/zCqpCdkgSt,alicanhazir,2020-09-29 17:39:18+00:00,ro,,
1310997221341646850,@BellularGaming My guess might be some people being worried players will be busy with Xbox/PS5/Assassin’s Creed/Cyberpunk 2077/Black Friday games in late November and won’t pick up Shadowlands. On the other hand maybe it’s better than having all those players drop WoW mid Nov if SLands are baad.,theMarqin,2020-09-29 17:37:49+00:00,en,,
1310996948137189384,@AsusFrance #TUFRTX Halo Master chief collection ou bientôt cyberpunk 2077,Dohko58430188,2020-09-29 17:36:44+00:00,fr,,['TUFRTX']
1310996556364107776,"#Cyberpunk2077 @CDPROJEKTRED I want so much one of this controler, please!!!",naasom_andre,2020-09-29 17:35:10+00:00,en,,['Cyberpunk2077']
1310996335819022336,"Giveaway time! If you missed yesterdays video, you have the chance to win 1x Cyberpunk Tote Bag, Stickers, Pins, A Lanyard &amp; A Large 2077 Displate! All you have to do is tweet your Cyberpunk 2077 PC OR Console setups using the hashtag #TheNeonArcadePC Good luck!",TheNeonArcadeNA,2020-09-29 17:34:18+00:00,en,,['TheNeonArcadePC']
1310996198317318144,وصل أخيراً.متحمس أستكشف عالم اللعبة، أكثر إطلاق أنتظره هذه السنة!#Cyberpunk2077 https://t.co/vgKBubeYlC,iMajeed_,2020-09-29 17:33:45+00:00,ar,,['Cyberpunk2077']
1310995788433162242,"**Channel Update**Currently working on my first Cyberpunk 2077 Lore video covering Complete History. Had planned to finish it tonight, but due to some personal health issues, video will be delayed, but hopefully worth the wait. Also delaying my Resident Evil 6 Stream to Friday",N7Kate,2020-09-29 17:32:07+00:00,en,,
1310995562678939649,"I'm excited to work on this next banner😁It's them is Cyberpunk 2077, so that should be fun https://t.co/kx4xf3BkLa",TheSoldieran,2020-09-29 17:31:13+00:00,en,,
1310995138706014208,@soydanikyo Y Cyberpunk 2077 no te llama la atención?,SebasMeLlamoYo,2020-09-29 17:29:32+00:00,es,,
1310994486655422467,Deixa a gente jogar Cyberpunk 2077 tranquilo dona Blizzard.,peo,2020-09-29 17:26:57+00:00,pt,,
1310994256983732224,@LogitechGFrance Le G pro X et Cyberpunk 2077 merci 😜,uS_Dyaz,2020-09-29 17:26:02+00:00,in,,
1310994146044280834,"#osplayers o que eu mais quero jogar é o cyberpunk 2077, acho que vai ser um jogo bem diferente e a CD não costuma decepcionar",Helbert_Nunes,2020-09-29 17:25:36+00:00,pt,,['osplayers']
1310994106743689216,@RomellHenryTgf Cyberpunk 2077 - PS4,jaiden7p,2020-09-29 17:25:26+00:00,in,,
1310994046442233858,@shinobi602 Cyberpunk 2077,Sublimetallic,2020-09-29 17:25:12+00:00,in,,
1310992832916860929,Resharing this! I'm very proud of it!^^ #yournightcity #wacom #Cyberpunk2077,Iara_art,2020-09-29 17:20:23+00:00,en,,"['yournightcity', 'wacom', 'Cyberpunk2077']"
1310992668042956800,#Cyberpunk2077,koringa666,2020-09-29 17:19:43+00:00,qht,,['Cyberpunk2077']
1310992411330523144,@PlayStationUK PS1: Final FantasyPS2: Resident Evil 2PS3: The Last of UsPS4: #GhostsofTsushima (CyberPunk 2077 could change this one!),romer74brokeep,2020-09-29 17:18:42+00:00,en,,['GhostsofTsushima']
1310991940528218112,ゲームメモ10/01　Drake Hollow（PC）日本語待10/06　FIFA21（PS4）10/06　Baldur's Gate 3（PC）日本語待10/22　DwarfHeim（PC）日本語待10/29　WATCH DOGS LEGION（PS4）11/10　ASSASSINS CREED VALHALLA（PS4）11/19　Cyberpunk 2077（PS4）+DLCs,L_eye,2020-09-29 17:16:50+00:00,ja,,
1310991676341706752,"J'viens de percuter qu'avec la New Gen on va avoir Assassin's Creed Valhalla / Demon's Souls / Cyberpunk 2077 quasi en même temps...Bon de mon côté j'aurai pas la PS5 et j'aime pas AC, ça simplifie tout XD, mais pour ceux qui comptent tout faire, aie aie aie x') https://t.co/d53iY2EpHX",OranorGames,2020-09-29 17:15:47+00:00,fr,,
1310991641491144704,@LogitechGFrance @LogitechGFrance un petit g pro x wireless avec cyberpunk 2077😍,El_Sosa_Psg,2020-09-29 17:15:39+00:00,ro,,
1310991385391247370,Cyberpunk 2077: Video vergleicht aktuelle Version mit 2018 https://t.co/PkKojpHPqA #Cyberpunk #Cyberpunk2077,ItsPyr13l,2020-09-29 17:14:37+00:00,de,,"['Cyberpunk', 'Cyberpunk2077']"
1310990546882768896,"Ну раз цены поползли вверх, оформила Cyberpunk 2077 пока ещё по 4к",HelgaOsaku,2020-09-29 17:11:18+00:00,ru,,
1310989659779092480,Assassin's Creed Valhalla: 10 de NoviembreSpider-Man Miles Morales: 12 de NoviembreCyberpunk 2077: 18 de NoviembreUN APLAUSO PARA NOVIEMBRE QUE VA A HACER QUE DUERMA 2 HORAS POR DÍA.,facundo_rds,2020-09-29 17:07:46+00:00,es,,
1310989372519591937,@Ashen_Snake Ac valhalla &gt;&gt;&gt;&gt; cyberpunk 2077,nunes_magah,2020-09-29 17:06:38+00:00,hu,,
1310988990850494464,Tackling Cyberpunk 2077 Means Difficult Choices. What will you do when you arrive in Night City?https://t.co/L9TnLbhIQz@CDPROJEKTRED@CyberpunkGame #Cyberpunk2077,purecyberpunkhq,2020-09-29 17:05:07+00:00,en,,['Cyberpunk2077']
1310988906809233408,Sbmm drives me up a wall man absolutely cannot wait for a game I can chill on like Cyberpunk 2077,CardinalsxBlues,2020-09-29 17:04:47+00:00,en,,
1310988717306322949,"@Cross_GP @Ubisoft Faz um vídeo sobre a Ubi Cross kkk, e ainda vi nego dizendo q prefere comprar AC Valhalla, por 30 reais a mais, doq Cyberpunk 2077 pq era em primeira pessoa e futurista kkk",GuilhermeJSR16,2020-09-29 17:04:01+00:00,pt,,
1310988714739486722,@agentbizzle I’m excited for cyberpunk 2077 this November,FickNarinola,2020-09-29 17:04:01+00:00,en,,
1310988486711934978,Most Cyberpunk 2077 Gamers’ Hardware is Ready according to our polling.https://t.co/7xkzhQqPnM@CDPROJEKTRED #Cyberpunk2077 @CyberpunkGame,purecyberpunkhq,2020-09-29 17:03:06+00:00,en,,['Cyberpunk2077']
1310988233786892288,"Cyberpunk 2077 - NEW INFO DUMP! Acid Rain Storms, Mystical Quests, Gamep... https://t.co/FSrBsfPP28 via @YouTube",Let_Blade,2020-09-29 17:02:06+00:00,en,,
1310987813924593665,Good day everyone! Today in Cyberpunk 2077 we are going to take at the history of Nomads and how they came to be.https://t.co/BEvpGTcpCG https://t.co/V28lz9tqsP,LastKnownMeal,2020-09-29 17:00:26+00:00,en,,
1310987737789538304,@LogitechGFrance Votre chaise du futur et Cyberpunk 2077 c’est cool,arghalio,2020-09-29 17:00:08+00:00,fr,,
1310987712103690240,This is my cyberpunk gaming chair. What enhancements do you think it has?#Cyberpunk #Cyberpunk2077 #GamingChair https://t.co/lx6gXrG8Ho,GINXCanada,2020-09-29 17:00:02+00:00,en,,"['Cyberpunk', 'Cyberpunk2077', 'GamingChair']"
1310987705640050689,¡#Cyberpunk2077 - Edición Day One de @BandaiNamcoES para PS4 y XB1 en reserva en Amazon!✔️ Voces y Textos en Castellano👉 #ReservasIJJ📅 19/11/2020PS4: https://t.co/KI9FpmPewQXB1: https://t.co/bVtdAXMmJr https://t.co/i7MZE5datb,InfoJapoJuegos,2020-09-29 17:00:00+00:00,es,,"['Cyberpunk2077', 'ReservasIJJ']"
1310987528036548608,Quiero comprarme las zapas de Cyberpunk 2077 perro tengo miedo de tan solo ver el precio,PakoTheProphet,2020-09-29 16:59:18+00:00,es,,
1310987209424752640,"@eurogamer Why not just play the game to reveal the story? I swear game companies show too much, look at all those cyberpunk 2077 videos, you can have hours of fun getting through them and its not even out !!!!!",MasterID94,2020-09-29 16:58:02+00:00,en,,
1310987129183444993,#Cyberpunk2077: Postcards from Night City Trailer Breakdown (Ep 1 of 8) https://t.co/F70o8LBVe7 via @YouTube,EdgeRunnerCold,2020-09-29 16:57:43+00:00,en,,['Cyberpunk2077']
1310986696528482304,"Story behind the red nail. In-game I want to make it barely visible, washed, it's something that keeps others wondering, if they manage to notice it. What is it? A demon kinkiness or maybe something left after body shifting in the universe of Cyberpunk 2077, seducing in to quests",GediminKonung,2020-09-29 16:56:00+00:00,en,,
1310986631063666689,"Rien de plus, rien de moins. #Cyberpunk2077 https://t.co/1r8n9HN5Jz",YoannRatcliffe,2020-09-29 16:55:44+00:00,fr,,['Cyberpunk2077']
1310986322925027330,I'm so adamant that I won't pre-order a PS5.Then I think of Cyberpunk 2077 on it.*swoons*,VikingSizeGamer,2020-09-29 16:54:30+00:00,en,,
1310986223939399691,"En mi caso, priorizo Destiny 2 y Cyberpunk 2077. El resto, por buenos que sean, pueden esperar.",KibuzaGamer,2020-09-29 16:54:07+00:00,es,,
1310985469715513344,Cyberpunk 2077 se exhibe en un espectacular nuevo gameplay - https://t.co/0AMbObnJmK - #Cyberpunk2077 https://t.co/gaZNNMwzBp,RegionPS,2020-09-29 16:51:07+00:00,es,,['Cyberpunk2077']
1310985018047696896,51 Tage! #Cyberpunk2077 https://t.co/IcMFfy4Gut,R4nd4l3R4lf,2020-09-29 16:49:19+00:00,en,"Place(id='671a0fb040ee7f4e', fullName='Weiterstadt, Deutschland', name='Weiterstadt', type='city', country='Germany', countryCode='DE')",['Cyberpunk2077']
1310984913236221954,@aarongreenberg I think you can ask to @CDPROJEKTRED to delay again Cyberpunk 2077. We will be ok.,JuanAndresB,2020-09-29 16:48:54+00:00,en,,
1310984833527578628,"Ontem deixei de comprar Yakuza Remastered collection nos 45 do segundo tempo, mas acho que vou pegar amanhã.Não acho que vou pegar Cyberpunk 2077",MrCaiopss,2020-09-29 16:48:35+00:00,pt,,
1310984503746330627,@GentoReal #Cyberpunk2077 https://t.co/d2yNM0EQmI,Maxime__Jo,2020-09-29 16:47:17+00:00,qme,,['Cyberpunk2077']
1310984399907950594,@LogitechGFrance j'ai déjà tout mon setup full Logitech  mais un p'tit G915 TKL + cyberpunk 2077,Nicko_rmo,2020-09-29 16:46:52+00:00,fr,,
1310984258480205826,"Pues me ha soprendido muy para bien el trailer de Assasins creed ValhallaPero lo que es la historia, luego veo gameplays y veo que es muy similar a los anteriores.Por mi parte esperaré unos meses a verlo mas barato y ya pillarlo que encima 9 dias mas tarde sale Cyberpunk 2077",Xabatz,2020-09-29 16:46:18+00:00,es,,
1310983940979777536,I'm #Cyberpunk2077 ready https://t.co/yoF5hU4d19,netosober,2020-09-29 16:45:03+00:00,en,,['Cyberpunk2077']
1310983769785073664,yıl bitmeden beklediğim 3 oyun çıkıyor #Cyberpunk2077 #WatchDogsLegion #AssassinsCreedValhalla sonrasında seneye oyun çıkmasa da olur.,rzrblds,2020-09-29 16:44:22+00:00,tr,,"['Cyberpunk2077', 'WatchDogsLegion', 'AssassinsCreedValhalla']"
1310983695314989056,"This Cyberpunk 2077 Johnny Silverhand 1/4 Scale Statue Is Perfection, But It'll Cost You https://t.co/1b0zuuC3ek https://t.co/LyWMvZDww8",gamein112,2020-09-29 16:44:04+00:00,en,,
1310983649257500673,@LogitechGFrance Mhh Un Casque Gpro et Why Not CyberPunk 2077,MaxMS692,2020-09-29 16:43:53+00:00,in,,
1310983586011545600,@LogitechGFrance Je dirais le Z906 et Cyberpunk 2077 😏,necroxysONE,2020-09-29 16:43:38+00:00,fr,,
1310982015613677568,@NeebsOfficial Conan Exiles and Battlefield V...to keep calm from the HYPE TRAIN THAT IS CYBERPUNK 2077!,JoshuaBlade4,2020-09-29 16:37:24+00:00,en,,
1310981933921435649,#Cyberpunk2077 : Une statuette époustouflante de #JohnnySilverhand (#KeanuReeves Se dévoile https://t.co/C8CpYiyxGw via @Gameblog,KingdomFigurine,2020-09-29 16:37:04+00:00,fr,,"['Cyberpunk2077', 'JohnnySilverhand', 'KeanuReeves']"
1310981532086079496,Games I am looking forward to:1) Godfall2) Assasins Creed: Valhalla3) Cyberpunk 2077,CoryTunez,2020-09-29 16:35:28+00:00,en,,
1310981255421407236,@Erofo_ @RockstarGames Más allá que es falso😅 para mí Rokstar game va a sacar o mínimo Scar un trailer del nuevo GTA cundo salga Cyberpunk 2077,Sir_matS,2020-09-29 16:34:22+00:00,es,,
1310981184382435328,Cyberpunk 2077,cachosagan,2020-09-29 16:34:05+00:00,in,,
1310980854777348102,@LogitechGFrance Un beau petit G815 et Cyberpunk 2077 ça serait pas mal je trouve 👌Pour remplacer cet excellent mais un peu daté G510s 😏,Drycatoh,2020-09-29 16:32:47+00:00,fr,,
1310980629631086594,"""Cyberpunk 2077 — Official 4K Gun Combat Gameplay Trailer"" を YouTube で見る https://t.co/PUM6AJ1Zvb イイ",trolllolobaka,2020-09-29 16:31:53+00:00,ja,,
1310980375926243329,Anyone else really looking forward to #Cyberpunk2077 ???I personally can’t wait!!! #seeingwhosactive,Kerberos_YT,2020-09-29 16:30:53+00:00,en,,"['Cyberpunk2077', 'seeingwhosactive']"
1310979802220949505,#Cyberpunk2077 https://t.co/ercSHIjglP,PlayGamesMovies,2020-09-29 16:28:36+00:00,qme,,['Cyberpunk2077']
1310979621807108096,- Witcher 3- terminator - peaky blinders - the boys - apex - aliens - cyberpunk 2077 😋 - vegan food - memes 🤣- pepsi not coke - tea not coffee You're notice im good at maths 🤭,HeresOUTY,2020-09-29 16:27:53+00:00,en,,
1310979266218164224,@LogitechGFrance Le G pro x lightspeed et cyberpunk 2077,bartholo_hbrt,2020-09-29 16:26:28+00:00,da,,
1310978068765446147,Cyberpunk 2077 https://t.co/xnzwmva1Sa,HTMLun,2020-09-29 16:21:43+00:00,in,,
1310977689948487680,Falta 50 dias para #Cyberpunk2077 https://t.co/NuYZNDLY7q,progfernando,2020-09-29 16:20:12+00:00,pt,,['Cyberpunk2077']
1310977545874083842,@_Cinekyle @ThomasZygula @DarbyMcDevitt @BT_BlackThunder People did complain. Didn't you see CD Projekt Red's announcement of why Cyberpunk 2077's campaign ia shorter than The Witcher 3's? Dragged out stories can get very tedious.,AbrahamZx2,2020-09-29 16:19:38+00:00,en,,
1310977247541694466,@XboxBR Reservado! Esperando o grande dia! Tomara que já seja possível jogar o Cyberpunk 2077 no Series X! #XboxSeriesX #Xbox,faelleao22,2020-09-29 16:18:27+00:00,pt,,"['XboxSeriesX', 'Xbox']"
1310977069606670336,@NyteTide Bro I can’t wait for #Cyberpunk2077 ... https://t.co/4Az7bgNQzm,CharCharZBR,2020-09-29 16:17:44+00:00,en,,['Cyberpunk2077']
1310977043811758086,#Cyberpunk2077 is less than two months away holy crap it's happening. https://t.co/hbBDcXYU8f,psychotrip2,2020-09-29 16:17:38+00:00,en,,['Cyberpunk2077']
1310976978951045127,"@Yolix25 N'hésitez pas à contacter notre assistance pour régler le souci ! Juste ici : https://t.co/lr4ZAc7czY Et si vous prenez Cyberpunk 2077 chez nous, il apparaîtra bien dans votre librairie😊",GOGcomFR,2020-09-29 16:17:23+00:00,fr,,
1310976870863851520,Cyberpunk 2077 🙌,slipkn0tic,2020-09-29 16:16:57+00:00,in,,
1310976158410907648,Volante Cyberpunk 2077,Natan_com_N,2020-09-29 16:14:07+00:00,hu,,
1310975855238287361,Banda necesito vender un riñón para comprarme este y cyberpunk 2077 porque no voy a decidir por uno,WinchesterMeja1,2020-09-29 16:12:55+00:00,es,,
1310975589218684933,"try and talk to me before November 19, the moment Cyberpunk 2077 comes out, you’ll be putting up missing posters",qweeniegia,2020-09-29 16:11:51+00:00,en,,
1310975387976036358,Franchement ... Elle déchire on va pas se mentir ?! #Cyberpunk2077 https://t.co/szDjkDsZ6x,BuglandShad,2020-09-29 16:11:03+00:00,fr,,['Cyberpunk2077']
1310975325401042944,So 3 major games in the launch month for #XboxSeriesX will keep me busy in the holidays.#AssassinsCreedValhalla #Cyberpunk2077 #destiny2 beyond light EXPI'll get #WatchDogsLegion later,PopCultured4,2020-09-29 16:10:48+00:00,en,,"['XboxSeriesX', 'AssassinsCreedValhalla', 'Cyberpunk2077', 'destiny2', 'WatchDogsLegion']"
1310974915273568256,@thattugglife It's going to get destroyed anyways releasing it a week before cyberpunk 2077 it's gonna be dead in the water.,Blizzard86,2020-09-29 16:09:11+00:00,en,,
1310974557143134208,"CYBERPUNK 2077 ""Les Gangs"" Gameplay 4K (2020) https://t.co/MiQHXvArNo via @YouTube",LabSeeman13,2020-09-29 16:07:45+00:00,de,,
1310974552542007304,"Wake the fuck up, Samurai. We have a cookie to bur... errr... eat! #Cyberpunk2077 https://t.co/xCQn7LTxUd",lisciasty_,2020-09-29 16:07:44+00:00,en,,['Cyberpunk2077']
1310974116955140096,"@tpaullin20 @WillsToyClear @jazzijenni @ChadFackler1 @Chief_Finndogg @HollywoodBones_ @iamXhair I’m working too much to commit to specific games. All I know is come November 19th in 51 days, *poof* I’m in Night City RPing #Cyberpunk2077 trying to get in with the Tyger Claws gang. https://t.co/GyE6gz5OLp",ArcticM77,2020-09-29 16:06:00+00:00,en,,['Cyberpunk2077']
1310974012164575233,@LogitechGFrance Votre chaise et Cyberpunk 2077,Tizzy_Ow,2020-09-29 16:05:35+00:00,fr,,
1310973992807870466,@IGNBrasil só não mexa no Cyberpunk 2077,irvincenzos,2020-09-29 16:05:31+00:00,pt,,
